date,price,volume
2019-10-27,18.90907847,270530402.22140753
2019-10-26,18.605056223,356820847.9143776
2019-10-25,16.934035505,285828594.36583734
2019-10-24,16.687477974,179636815.72015572
2019-10-23,18.196977539,214411267.703548
2019-10-22,18.254295788,209039224.05224708
2019-10-21,18.424384141,199665131.25794566
2019-10-20,18.190920667,212193658.1930543
2019-10-19,18.201577838,178246766.69920766
2019-10-18,18.476877191,247353628.632357
2019-10-17,17.749022946,235401811.5614502
2019-10-16,18.46835102,269415692.1264644
2019-10-15,18.393180557,278317811.51829344
2019-10-14,18.274787337,258737993.6975967
2019-10-13,17.191359306,239358985.13803303
2019-10-12,16.614216761,170468970.37403533
2019-10-11,17.534416921,221653380.16040134
2019-10-10,17.732246401,256594374.16205978
2019-10-09,16.006743217,220776573.57158244
2019-10-08,16.01362985,146809812.3054836
2019-10-07,15.170350893,132653327.43899523
2019-10-06,15.68530897,118613630.39305462
2019-10-05,15.630942682,125246389.30394194
2019-10-04,15.64144921,113631752.77750973
2019-10-03,15.85855944,117240295.3512879
2019-10-02,15.823247667,102808104.14650425
2019-10-01,15.797129452,134585385.60612205
2019-09-30,15.231758667,108863763.82080695
2019-09-29,15.751630179,109383611.18627702
2019-09-28,15.650596181,122557823.36529857
2019-09-27,15.236340137,139398383.0445226
2019-09-26,16.041250423,147351803.86644214
2019-09-25,15.886574662,222673132.51980078
2019-09-24,19.340788609,142409028.95075047
2019-09-23,20.377739741,131795565.71346492
2019-09-22,20.985992607,138756121.54021782
2019-09-21,21.291448484,166288564.99360675
2019-09-20,21.525977398,201328773.29190627
2019-09-19,22.15323423,278500227.35145175
2019-09-18,21.030012884,299993022.3279853
2019-09-17,20.26180347,157231515.02662766
2019-09-16,20.408968358,138977994.13202876
2019-09-15,20.963317332,136842239.5906851
2019-09-14,20.791555335,153872471.13412645
2019-09-13,20.859779099,161399591.24606645
2019-09-12,20.7616628,173771866.27793598
2019-09-11,21.811197085,128934832.03020065
2019-09-10,22.131267608,131259000.11691779
2019-09-09,22.416104413,145223558.18490458
2019-09-08,22.429604119,182076490.48344067
2019-09-07,22.057033014,203821090.1211315
2019-09-06,22.671247005,275070368.530044
2019-09-05,21.685333418,163945375.99898967
2019-09-04,22.343999262,155315966.0892807
2019-09-03,22.704139209,208421037.22411746
2019-09-02,21.421433667,189502583.78713626
2019-09-01,21.140132327,162894969.88571846
2019-08-31,22.159738115,173906885.3192576
2019-08-30,21.809099349,175945021.94621262
2019-08-29,23.446639012,217727436.66914284
2019-08-28,25.685589781,189902655.53714976
2019-08-27,26.141560428,228301725.06117517
2019-08-26,26.19068383,209807303.37533265
2019-08-25,26.400883214,155995861.12105447
2019-08-24,27.046786257,155874115.08462945
2019-08-23,26.996507276,182627962.21772668
2019-08-22,26.963122363,173783289.69741303
2019-08-21,28.051630974,200487477.27567512
2019-08-20,28.844489762,224507684.7745467
2019-08-19,27.930057389,241894895.18391222
2019-08-18,27.495628856,173745399.78132355
2019-08-17,27.539828858,141643980.25242338
2019-08-16,28.087394512,220971933.32605562
2019-08-15,27.012962747,192339876.08577284
2019-08-14,29.455371151,226999128.02503696
2019-08-13,30.219421269,246307817.39044958
2019-08-12,30.308308894,259094558.5893016
2019-08-11,29.669944791,241190961.28682244
2019-08-10,29.78004614,197018158.88300392
2019-08-09,31.246833955,323889034.62532806
2019-08-08,29.655639801,347136919.879288
2019-08-07,27.63773306,223919788.10875228
2019-08-06,27.898199456,167194144.33065546
2019-08-05,27.386343232,160432905.7640258
2019-08-04,27.777881533,139157618.62125623
2019-08-03,28.065096667,178168803.3099159
2019-08-02,28.803240123,241078502.91388267
2019-08-01,27.757469711,237121417.07108578
2019-07-31,26.952305511,193016548.52343425
2019-07-30,27.081319405,154102507.83909076
2019-07-29,27.804354423,163093964.18263242
2019-07-28,27.757318182,167343578.96448737
2019-07-27,28.947016139,222111986.2520054
2019-07-26,28.940915901,235283768.0044917
2019-07-25,28.91719975,258672537.36043906
2019-07-24,29.525062579,297411775.82699364
2019-07-23,30.845472569,336272402.2506303
2019-07-22,30.439019506,345724712.97939533
2019-07-21,31.102315243,338332493.5950688
2019-07-20,29.026613435,394571220.336969
2019-07-19,28.989287178,601197142.7597591
2019-07-18,27.605492893,655401986.2142993
2019-07-17,25.104931307,498044769.56236553
2019-07-16,28.548193615,376857886.57277256
2019-07-15,28.55185212,362415801.72430444
2019-07-14,31.502186476,275631397.2432058
2019-07-13,31.923651091,278703598.9754137
2019-07-12,29.495642878,393599956.8778633
2019-07-11,31.295397736,259858117.47330543
2019-07-10,32.581865503,227466372.69346923
2019-07-09,33.372861041,238011850.20990527
2019-07-08,33.036574832,224325900.91139707
2019-07-07,32.646883634,183514594.29255202
2019-07-06,32.664658732,185446555.70715898
2019-07-05,33.198623539,296154873.41628534
2019-07-04,32.583577375,308418351.5228119
2019-07-03,31.978232118,256489025.8050108
2019-07-02,33.337583208,326611506.8511956
2019-07-01,32.269226902,287283462.25390565
2019-06-30,36.136796398,363293241.8127153
2019-06-29,34.808472796,333921404.23937774
2019-06-28,34.338286431,370488541.9848268
2019-06-27,36.197404531,491338663.9991529
2019-06-26,36.057217733,419141483.3684399
2019-06-25,37.403740698,391466116.81204057
2019-06-24,37.325059754,458481438.2959961
2019-06-23,37.918895111,477062048.42585224
2019-06-22,38.965712961,596329199.4503682
2019-06-21,37.047783059,675990684.4847779
2019-06-20,35.431799076,704895191.6465284
2019-06-19,34.636740063,606365459.0597851
2019-06-18,34.023774659,598616491.2438779
2019-06-17,32.516041376,444802791.5628056
2019-06-16,32.993119524,470334655.97235984
2019-06-15,32.701385247,643056096.4442544
2019-06-14,35.436345577,605663693.5539985
2019-06-13,35.007258436,565822789.6902891
2019-06-12,31.968264814,476114698.30365264
2019-06-11,31.975874741,476134717.3400214
2019-06-10,30.421432815,414494008.08189213
2019-06-09,31.741588601,431924276.9016535
2019-06-08,31.676514821,412333638.70214236
2019-06-07,31.417697707,424356322.8748855
2019-06-06,31.248003336,487912835.48851365
2019-06-05,29.449476302,468764180.08799213
2019-06-04,31.829766551,460549688.5059044
2019-06-03,33.312996632,436968536.7564473
2019-06-02,33.416706085,479609649.3378785
2019-06-01,32.82115822,542690053.8381935
2019-05-31,31.944363641,481825038.778712
2019-05-30,34.091230117,491915769.3616776
2019-05-29,33.287596674,536134803.83422315
2019-05-28,33.888477419,532797513.2711454
2019-05-27,34.004838343,615411800.9571666
2019-05-26,35.560366567,615741690.8187101
2019-05-25,34.143967991,634283283.0167685
2019-05-24,31.742799859,580263746.9128113
2019-05-23,31.270313216,507136839.9728152
2019-05-22,32.536305207,648249920.8031461
2019-05-21,29.487556552,534544199.98811114
2019-05-20,29.570730842,397339485.6433911
2019-05-19,29.169888937,532307759.14008534
2019-05-18,26.141936113,385307186.58420014
2019-05-17,26.776475891,396143602.2820889
2019-05-16,26.643150233,470335584.64559644
2019-05-15,23.724633016,410762349.7676784
2019-05-14,23.91225886,411430196.0757592
2019-05-13,20.988656486,386992798.62542254
2019-05-12,21.251656543,284144184.46606404
2019-05-11,19.661388105,246319803.47040266
2019-05-10,19.068768151,236927997.89236093
2019-05-09,20.700767107,184960958.9664724
2019-05-08,21.397972859,249849054.23450628
2019-05-07,22.307500512,151368343.3527484
2019-05-06,23.098150117,177259278.72408184
2019-05-05,22.539725074,159709287.276623
2019-05-04,23.567788217,188819856.86937618
2019-05-03,23.55876659,206605658.07377976
2019-05-02,21.883416779,183043573.3246878
2019-05-01,21.681505451,163393738.98816323
2019-04-30,21.792974292,174751238.66905314
2019-04-29,22.842169258,209607501.44534257
2019-04-28,22.313436302,202012633.3179532
2019-04-27,22.904032293,203845286.10940856
2019-04-26,22.382489546,259281981.65108493
2019-04-25,23.327698157,239553576.98682642
2019-04-24,23.003258914,287283901.03086567
2019-04-23,24.102049849,261354788.42547125
2019-04-22,24.315725115,251358429.2817814
2019-04-21,25.113735049,315405649.2114268
2019-04-20,24.579824475,394531989.41856426
2019-04-19,22.159321828,385600803.3921166
2019-04-18,19.79079482,298840905.4995261
2019-04-17,20.036107892,155833963.0659037
2019-04-16,19.502150413,164905484.70547408
2019-04-15,19.537855013,186216209.30211762
2019-04-14,18.8129771,173362396.31448132
2019-04-13,18.36093071,163218742.0241372
2019-04-12,17.687260994,160492462.4768919
2019-04-11,18.289746985,201116924.65747622
2019-04-10,18.477787688,190247584.2527379
2019-04-09,18.315080426,179389821.01833478
2019-04-08,19.179022051,171501049.54334247
2019-04-07,19.28701439,152852088.12062818
2019-04-06,19.45318633,172090244.78321993
2019-04-05,19.141847185,200018163.54491365
2019-04-04,18.766743202,231958882.73127085
2019-04-03,19.73690765,231936221.98805976
2019-04-02,18.149094226,214987530.0907826
2019-04-01,17.93120562,170000144.5436734
2019-03-31,17.138428423,173724361.71302813
2019-03-30,16.495734364,141019622.21711895
2019-03-29,16.782505523,150612792.93834376
2019-03-28,16.678930882,167231775.20661178
2019-03-27,16.386681457,164165586.8328375
2019-03-26,16.946496163,159358419.80800414
2019-03-25,17.279356194,255567903.20918578
2019-03-24,15.230536185,210903913.11042562
2019-03-23,15.255596406,125381692.05497067
2019-03-22,14.550147966,138713781.36491102
2019-03-21,15.266241823,130095496.98988265
2019-03-20,15.551814474,168018887.2635941
2019-03-19,15.546764161,167011765.2778032
2019-03-18,15.634957013,145373507.4691804
2019-03-17,15.970677553,157547962.78846368
2019-03-16,14.899893495,152621411.31193745
2019-03-15,14.922494082,141266636.4130281
2019-03-14,15.021328437,144259555.15582526
2019-03-13,15.305837147,182363809.27272913
2019-03-12,14.412656038,158840738.47671837
2019-03-11,14.309316621,161137737.27299443
2019-03-10,14.433157464,158234971.57315165
2019-03-09,14.313466736,198888705.99099314
2019-03-08,15.072138651,235196633.2965196
2019-03-07,14.610980517,250658965.07923856
2019-03-06,13.59543233,196717445.586864
2019-03-05,11.566530555,181896109.65192428
2019-03-04,11.604821753,102305607.24695674
2019-03-03,11.740794021,106108977.13190594
2019-03-02,11.311023298,129181107.29878078
2019-03-01,10.338173505,126980930.39138478
2019-02-28,9.904495511,106513889.26955886
2019-02-27,9.508962129,94068598.57532299
2019-02-26,9.771117568,129377153.87299293
2019-02-25,10.096329441,129912812.65973704
2019-02-24,10.668297977,101701430.1177987
2019-02-23,10.784812721,87714298.55786651
2019-02-22,10.335928034,86713585.09041955
2019-02-21,10.882469737,105145655.11203103
2019-02-20,10.409903174,145735239.8351395
2019-02-19,9.495928851,98808976.67834418
2019-02-18,9.01274669,80868653.30557805
2019-02-17,9.04013224,63721589.117072955
2019-02-16,9.294822862,76363406.46440783
2019-02-15,8.657327334,73999106.22455268
2019-02-14,8.870271961,94172310.66811281
2019-02-13,9.237952577,112218448.98202941
2019-02-12,9.340943621,135885514.89897615
2019-02-11,8.983827076,140965314.89539036
2019-02-10,8.685535403,124954577.12767132
2019-02-09,8.401171441,115839367.81428717
2019-02-08,7.725166367,97306237.67950413
2019-02-07,8.048834762,102750692.22975618
2019-02-06,7.782445381,126187089.59496967
2019-02-05,7.023151911,81947632.46423255
2019-02-04,6.824754623,69713604.55176337
