date,price,volume
2024-08-26,0.3868775895538797,429781066.3554007
2024-08-25,0.3936213059795005,475697206.5052265
2024-08-24,0.3919129142626705,554726067.3031359
2024-08-23,0.3771904069984272,505932534.45454544
2024-08-22,0.3695260071016214,598383958.1428572
2024-08-21,0.3445156354498361,504165702.8466899
2024-08-20,0.33682602748161783,372018988.0836237
2024-08-19,0.3340787118484522,303630858.4041812
2024-08-18,0.3370064149939721,255532773.4773519
2024-08-17,0.33042963516663704,435963937.2891986
2024-08-16,0.3253384647787618,566100116.641115
2024-08-15,0.3360662118952647,366047951.5679442
2024-08-14,0.33981613138104494,345781721.8501742
2024-08-13,0.3392563703663981,425672570.6445993
2024-08-12,0.32927062240388727,436288833.5087108
2024-08-11,0.3459416100240233,256389178.7665505
2024-08-10,0.34859396652229657,339124708.5121951
2024-08-09,0.35097117263128363,513444877.33449477
2024-08-08,0.32454458795722974,595577078.097561
2024-08-07,0.3310906636716377,553991161.815331
2024-08-06,0.313692605013192,1155798271.5400696
2024-08-05,0.34548898255013577,1593368725.9547038
2024-08-04,0.3637953065794524,481825431.6167247
2024-08-03,0.36434653289960717,645699558.9825784
2024-08-02,0.3936671143703094,704960565.1672474
2024-08-01,0.39002848096557485,571877927.4425087
2024-07-31,0.4015338879707798,478198780.0487805
2024-07-30,0.40389576359247803,511822349.6132404
2024-07-29,0.40765478641778774,491863992.85714287
2024-07-28,0.416640484228163,699803124.0174216
2024-07-27,0.41658292347446046,406533822.3519164
2024-07-26,0.39527138052924043,554818833.9303136
2024-07-25,0.406724403447911,684331831.891986
2024-07-24,0.41080345583441735,589692299.1777004
2024-07-23,0.42623127374715053,701993906
2024-07-22,0.4483372945351303,753836300.1087719
2024-07-21,0.43750474145462365,446787382.79094076
2024-07-20,0.4387233872914804,510253033.07665503
2024-07-19,0.4238864913010678,615846668.4181185
2024-07-18,0.4370942556605527,651693744.3101045
2024-07-17,0.43877320524449687,755357739.0696864
2024-07-16,0.4453123209128994,934761424.1672474
2024-07-15,0.432959353617968,733288905.358885
2024-07-14,0.44255249621240844,769188204.4912893
2024-07-13,0.4168376699309205,647063095.2578397
2024-07-12,0.39572612660882683,617516566.2682927
2024-07-11,0.388842530487727,480217045.63986015
2024-07-10,0.37592268021312614,439131609.24041814
2024-07-09,0.36833599085764485,674876747.4146341
2024-07-08,0.34699413670693585,782981289.5958188
2024-07-07,0.3698034782697702,466350997.5470383
2024-07-06,0.3488611529114566,701944391.3902439
2024-07-05,0.35753281918442503,1264797108.390244
2024-07-04,0.4077406449244889,696632656.0557492
2024-07-03,0.4187932584652419,510535702.34494776
2024-07-02,0.40349893401662407,420417469.6933798
2024-07-01,0.3920575932871598,389918806.65505224
2024-06-30,0.3833001324004452,317847034.8432056
2024-06-29,0.38584418368262213,505386305.4494774
2024-06-28,0.391173724136226,436496778.5087108
2024-06-27,0.38508343283001084,427303097.65505224
2024-06-26,0.3921483132070287,388106897.68641114
2024-06-25,0.3781786913023942,578163596.6550523
2024-06-24,0.3802149304043245,490876195.5400697
2024-06-23,0.3845055276930775,366033447.1010453
2024-06-22,0.3754969484217279,417145183.097561
2024-06-21,0.3845323887524168,441310164.24390244
2024-06-20,0.38310349302270946,438700932.5679442
2024-06-19,0.38295604110771675,655176144.1777004
2024-06-18,0.40226490781272767,978427328.4425087
2024-06-17,0.4167492555882264,421082905.5958188
2024-06-16,0.41358630015356185,280005101.9790941
2024-06-15,0.4117351384522938,479759113.36585367
2024-06-14,0.42183535386652316,519843475.60278744
2024-06-13,0.4373417068626373,681375490.8745644
2024-06-12,0.4223270351741877,718109233.5226481
2024-06-11,0.44066096251202463,766535980.1707317
2024-06-10,0.44459208885414225,510367066.097561
2024-06-09,0.43662624974825387,468579706.0557491
2024-06-08,0.44761800958746745,1000762036.7456446
2024-06-07,0.45798998661531054,702112847.8466899
2024-06-06,0.461420016412809,354139057.641115
2024-06-05,0.46207574166786297,455736138.097561
2024-06-04,0.4580778895302992,467014276.6271777
2024-06-03,0.44669308547675035,420630852.9965157
2024-06-02,0.450269108081183,271102172.87456447
2024-06-01,0.44756669610639266,310092357.0418118
2024-05-31,0.446447452002131,428997378.630662
2024-05-30,0.45191796049593125,498739496.8919861
2024-05-29,0.4577029865321802,493300600.83623695
2024-05-28,0.4688285681688916,581047874.9372822
2024-05-27,0.4589632668652491,374239158.3414634
2024-05-26,0.46283688078470603,324291877.75958186
2024-05-25,0.45968651303484076,394512057.9372822
2024-05-24,0.46464009878292833,808840139.4668989
2024-05-23,0.48458534988611945,645888584.6689895
2024-05-22,0.4941360573665144,655157737.4459931
2024-05-21,0.5023663438418366,872381040.2404181
2024-05-20,0.4682036608472361,502917200.6097561
2024-05-19,0.48173563446212,345467543.9547038
2024-05-18,0.48110083825423927,474353179.63763064
2024-05-17,0.4606035857403269,617724380.1986063
2024-05-16,0.45412987933883836,545756277.2125436
2024-05-15,0.42930181950761753,460970344.5156794
2024-05-14,0.43590587247652657,569349844.7874564
2024-05-13,0.4389937310369144,505162855.6968641
2024-05-12,0.4394025136898774,298143690.7630662
2024-05-11,0.44856134172018797,479923139.4738676
2024-05-10,0.4631301864514486,507937554.26829267
2024-05-09,0.4521630492243571,756146944.9860628
2024-05-08,0.4427401701586646,592061558.6167247
2024-05-07,0.4550963701703965,578602981.4703833
2024-05-06,0.45918580326774167,534232100.1219512
2024-05-05,0.46309747470477186,443321507.815331
