date,price,volume
2024-08-26,0.6024986156411795,1536102604.0940766
2024-08-25,0.6137743283631343,1944173058.3344948
2024-08-24,0.611042401687075,2043215434.989547
2024-08-23,0.5982318838828934,1683979516.4965036
2024-08-22,0.601429747664206,1837785469.4494774
2024-08-21,0.5967544919601677,2009988261.8327527
2024-08-20,0.5996783770919608,2938919144.9477353
2024-08-19,0.5639710059815131,2101064463.3623693
2024-08-18,0.5681369404252025,909662638.5540069
2024-08-17,0.5650128082358237,1290042176.163763
2024-08-16,0.5620723216263631,2029888400.6898954
2024-08-15,0.5708798771038871,1886637566.2752614
2024-08-14,0.5783996769996286,2269609317.0696864
2024-08-13,0.5698182847605545,2598182617.9268293
2024-08-12,0.5561290741026954,2853752180.7630663
2024-08-11,0.5882274803781766,2202177175.268293
2024-08-10,0.5813973704168965,3024775967.414634
2024-08-09,0.6163244647873313,5390082934.972125
2024-08-08,0.600909595702283,10205353902.972126
2024-08-07,0.5077365114902409,3095427721.696864
2024-08-06,0.49526659129326334,4288002326.860627
2024-08-05,0.5271090978348156,5443686880.74216
2024-08-04,0.5571998169440976,1931897724.020906
2024-08-03,0.564106037342227,9720909756.933798
2024-08-02,0.5967313641811762,3876632021.1986065
2024-08-01,0.62698078360525,4496135701.996515
2024-07-31,0.6280277402941737,5582363482.989547
2024-07-30,0.6023891178083915,3177701427.804878
2024-07-29,0.6021160138872798,1832259807.2473867
2024-07-28,0.5952321324231197,2077903287.6689897
2024-07-27,0.6027944886986641,2009175308.6376307
2024-07-26,0.6013170741924163,3667668188.3205576
2024-07-25,0.6208130735353384,4442726675.54007
2024-07-24,0.5997830811039199,3357156104.020906
2024-07-23,0.6077170591610123,3581132355.696864
2024-07-22,0.5975606453869473,3461574137.673684
2024-07-21,0.5939780435202624,2774352473.529617
2024-07-20,0.5738021569337701,3870872943.6445994
2024-07-19,0.5702553636083207,4770115252.170732
2024-07-18,0.6303559256154785,7204219211.132404
2024-07-17,0.583084406776978,6975752607.627177
2024-07-16,0.5380473228019422,5152341038.529616
2024-07-15,0.5234607002218964,3057316317.195122
2024-07-14,0.5286906104614849,5827233453.379791
2024-07-13,0.47511992431169825,4479199505.616725
2024-07-12,0.44967864902093785,2518601026.097561
2024-07-11,0.4392798861004319,1558641291.5524476
2024-07-10,0.43653337588554825,1468050949.2787457
2024-07-09,0.4319895950645639,1902963533.4843206
2024-07-08,0.4211272463508056,2002013440.533101
2024-07-07,0.4482314719114779,1071099690.9756098
2024-07-06,0.4244604806933238,1643549189.5261323
2024-07-05,0.4283412562118147,3066479159.324042
2024-07-04,0.4675769688375185,1910854071.8118467
2024-07-03,0.4854210782660229,1353012043.878049
2024-07-02,0.4772063036245214,1139157385.6689897
2024-07-01,0.4765605340139996,923014022.2020906
2024-06-30,0.4733846196299286,584824512.1707317
2024-06-29,0.47196424968250766,898367638.8501742
2024-06-28,0.4763856018041315,1150808440.1393728
2024-06-27,0.4703170600130813,1116628015.825784
2024-06-26,0.47583087015248365,1122097450.7909408
2024-06-25,0.4746975099728881,1439406227.968641
2024-06-24,0.48088793689907205,1297641143.512195
2024-06-23,0.4877639972460633,571628852.3623693
2024-06-22,0.4896287736091462,1095184974.6480837
2024-06-21,0.48974184329432535,1421411121.5749128
2024-06-20,0.49327116641612595,1403997688.8954704
2024-06-19,0.49028919837223744,1897693941.1358886
2024-06-18,0.5057776670505761,3310434823.7247386
2024-06-17,0.4895504022947251,1871796551.2229965
2024-06-16,0.4901441145999066,1198753835.3205576
2024-06-15,0.4751275306245921,1317773694.4808362
2024-06-14,0.4790679526429307,1452077678.2404182
2024-06-13,0.4912062688926658,1618770635.9651568
2024-06-12,0.48146045112404245,1754225545.7770035
2024-06-11,0.4972856891715646,1837527475.7038329
2024-06-10,0.4994978164235503,1034976230.8885018
2024-06-09,0.49377758263820515,911111269.0836236
2024-06-08,0.4979435031292896,2472752903.5574913
2024-06-07,0.5220436805072395,1764930334.3728223
2024-06-06,0.526148074411628,1320440042.390244
2024-06-05,0.5260571095923061,1483698327.8536584
2024-06-04,0.520175098474593,1303555291.7630663
2024-06-03,0.5147295932566873,1177328811.7979095
2024-06-02,0.5191372574892541,751261785.6027875
2024-06-01,0.5182418601238937,1044579941.2508711
2024-05-31,0.5191940990423748,1364741950.672474
2024-05-30,0.5244816827621235,1400986726.9233449
2024-05-29,0.5295276924297817,1306105226.84669
2024-05-28,0.5343108156544965,1391662539.7491288
2024-05-27,0.5290121628939621,997704147.4006969
2024-05-26,0.541952029056,794187188.630662
2024-05-25,0.5353651893723522,1129302281.3867595
2024-05-24,0.5279671469785187,2485042632.3728223
2024-05-23,0.5275071844649103,1823340420.9059234
2024-05-22,0.5368145997225545,2013089612.7874565
2024-05-21,0.5362931452451051,2360578981.6376305
2024-05-20,0.5118842306544964,1067641398.5609756
2024-05-19,0.522346545246185,662550897.7456446
2024-05-18,0.5238717727914491,920566341.1219512
2024-05-17,0.5169195626057579,1313785002.7003484
2024-05-16,0.5193976250927813,1435684071.1777003
2024-05-15,0.5014748447953942,1343945347.6550522
2024-05-14,0.505487070458975,1383132996.5087109
2024-05-13,0.5022131932676893,1267469563.4425087
2024-05-12,0.5065846813839447,668548017.6376307
2024-05-11,0.5036935326045736,1307927255.8710802
2024-05-10,0.5206650012559793,1510137850.4529617
2024-05-09,0.5187604143145482,1562944227.337979
2024-05-08,0.526579279710454,1821002856.8606272
2024-05-07,0.5409159588347567,2706965653.815331
2024-05-06,0.5315730146326633,1637337339.2404182
2024-05-05,0.5312779856391604,1001046906.9547038
2024-05-04,0.5320512904402915,1423728286.5505226
2024-05-03,0.5192735236317921,1677126518.5470383
2024-05-02,0.5186779480245393,5448163174.027875
2024-05-01,0.5014344275072159,15365656023.843206
2024-04-30,0.5148090753724215,15500605073.581882
2024-04-29,0.5109256851447143,15338165343.543554
2024-04-28,0.5183869476436576,15036285339.947735
2024-04-27,0.5257220883487654,15507049009.954704
2024-04-26,0.5257963900668106,16102220878.651567
2024-04-25,0.5281750315456809,16478807246.76655
2024-04-24,0.545780904798061,16683295783.470383
2024-04-23,0.5561647941773687,17241829809.400696
2024-04-22,0.5243055686366902,16539816444.641115
2024-04-21,0.5268734946734057,16059796708.790941
2024-04-20,0.5031852531957893,16683741601.414635
2024-04-19,0.5013108948414137,17117017646.807692
2024-04-18,0.49611251496250136,16536291781.568905
2024-04-17,0.49597849642250635,16578719564.240417
2024-04-16,0.49693716188065623,17483860996.602787
2024-04-15,0.5020250014168676,18159746345.65157
2024-04-14,0.4799108419143412,21018437070.836235
2024-04-13,0.5457960181858512,19643263957.721256
2024-04-12,0.6094379437573729,17870757979.923344
2024-04-11,0.6164880827930124,18397741842.770035
2024-04-10,0.6137306943657,18959958491.723778
2024-04-09,0.6166824692301329,14179042207.289198
2024-04-08,0.5946723653638918,2342125632.080139
2024-04-07,0.5935824726407158,1408323718.184669
2024-04-06,0.5869365698965577,1808003787.2473867
2024-04-05,0.5926052395377451,3249302917.383275
2024-04-04,0.5755201815798694,2981494067.385965
2024-04-03,0.5871911903437875,2955133573.034843
2024-04-02,0.611619714622664,3476214029.1045294
2024-04-01,0.6297094728315006,2166222711.752613
2024-03-31,0.6218559536007179,1508106565.902439
2024-03-30,0.629073182167456,2419614360.696864
2024-03-29,0.6245740045602698,2873365748.146853
2024-03-28,0.6131223835107226,2962968051.020979
2024-03-27,0.6322520782175486,2977050543.240418
2024-03-26,0.6401569372427044,3408270957.7108016
2024-03-25,0.6322211043880678,2407114377.609756
2024-03-24,0.6194238121184913,1961402623.2857144
2024-03-23,0.6108823330068361,2535083049.0487804
2024-03-22,0.6411757717881517,4355696575.227273
2024-03-21,0.6103558881150744,4474166538.76655
2024-03-20,0.5858768239385395,4822829609.623693
2024-03-19,0.6419933965586485,6416398446.790941
2024-03-18,0.6186354446923553,3000783209.69338
2024-03-17,0.6063476883503002,3804877146.958188
2024-03-16,0.6363511182176377,4124950823.0731707
2024-03-15,0.6708035649015703,6322232532.346154
2024-03-14,0.6889969735607555,4363109546.383275
2024-03-13,0.6866326093309313,5432784713.059234
2024-03-12,0.7165189451616063,10837575047.344948
2024-03-11,0.6085543404997433,5363046578.84669
2024-03-10,0.6213444051321075,2391255683.4181185
2024-03-09,0.6203040587903507,3020704898.271777
2024-03-08,0.6291753488776202,3421539552.9860625
2024-03-07,0.6118167451768443,4194152206.7665505
2024-03-06,0.5922680318141369,6729833933.135888
2024-03-05,0.6466571859820499,6685573279.319298
2024-03-04,0.6284816646976925,4440941581.954704
2024-03-03,0.6421886069744204,3862832592.8641114
2024-03-02,0.6013633373684331,4203448130.491289
2024-03-01,0.5876584312350512,4510578056.2264805
2024-02-29,0.5737498624804002,5978731446.620209
2024-02-28,0.589998455598025,4536903482.097561
2024-02-27,0.5517790770940776,2852348938.3344946
2024-02-26,0.5463396412985805,1469049606.4006968
2024-02-25,0.5478434535142102,1093069912.979094
