date,price,volume
2024-08-26,0.16608138484434895,1855558872.8222997
2024-08-25,0.15901213390078245,1554972402.9268293
2024-08-24,0.15882754163568005,1592689523.7351916
2024-08-23,0.15588589791337237,1819464651.9475524
2024-08-22,0.15388895627445567,3016898743.923345
2024-08-21,0.16099450921430877,3350849353.261324
2024-08-20,0.1432902009284336,1883148501.554007
2024-08-19,0.13525441444654682,880054683.4982579
2024-08-18,0.13496461585986386,656183766.3902439
2024-08-17,0.1342701700921882,807954036.6864111
2024-08-16,0.13020573828182058,752051172.6236933
2024-08-15,0.13058048174338713,727391199.4494773
2024-08-14,0.12876138386710828,688629527.6062717
2024-08-13,0.12681143411725382,637807263.7526132
2024-08-12,0.12780083848814638,572903260.4912893
2024-08-11,0.12908844187902094,513249091.5714286
2024-08-10,0.12825413088129464,635893792.4285715
2024-08-09,0.12697156848514252,662822141.6027875
2024-08-08,0.12489040873799089,712897821.174216
2024-08-07,0.12369651021666066,726094121.4041812
2024-08-06,0.12173405663033038,1104609087.71777
2024-08-05,0.12660915528601552,1335515462.5400696
2024-08-04,0.12553087860950102,744113705.6236933
2024-08-03,0.12373992000415904,750884604.7944251
2024-08-02,0.1284090190499396,736653669.4773519
2024-08-01,0.1289962054803462,741801390.8083624
2024-07-31,0.13311443151011987,692134898.8327526
2024-07-30,0.1377187356885976,764729978.0592334
2024-07-29,0.13882453617942173,737919392.3554007
2024-07-28,0.13738427272157513,608430548.5574913
2024-07-27,0.13756828391772788,592750530.8188154
2024-07-26,0.1357151647277798,675831205.4320557
2024-07-25,0.13451948504572825,660183343.4982579
2024-07-24,0.13429896168632896,633872791.8606272
2024-07-23,0.13257853905571446,715924759.1881533
2024-07-22,0.13506629938829567,762598526.214035
2024-07-21,0.1348211569408859,578324111.3937283
2024-07-20,0.13476824327179462,674558335.7351916
2024-07-19,0.13447866470965236,702259787.5505227
2024-07-18,0.13375581761652847,682412274.6167247
2024-07-17,0.13426354961670764,795432564.9581882
2024-07-16,0.13747855176956758,926138738.0627178
2024-07-15,0.13797907607040877,715752934.0522648
2024-07-14,0.1399891723072153,755174568.543554
2024-07-13,0.13753892176807725,775357141.5261323
2024-07-12,0.13456258080628267,741489624.0278746
