date,price,volume
2024-08-26,5.784708309919286,3453314696.8536587
2024-08-25,5.865034379117528,6705285336.452962
2024-08-24,6.710360761452193,839436454.1777004
2024-08-23,6.503549726361259,478561796.53496504
2024-08-22,6.493681925975765,650211935.8118467
2024-08-21,6.679687528107895,543995120.2055749
2024-08-20,6.838026599057102,754821935.8954704
2024-08-19,6.879425359644598,1120269760.7212543
2024-08-18,6.445051367158194,458111250.0487805
2024-08-17,6.54015907812541,682838406.7351916
2024-08-16,6.588871080833882,1245742709.902439
2024-08-15,6.901207478418469,1635035198.0174215
2024-08-14,6.458630425856436,1398036228.2299652
2024-08-13,6.264351619513886,922879570.0627178
2024-08-12,6.208500793492636,954842000.836237
2024-08-11,6.670380888982451,599168776.1045296
2024-08-10,6.641460176389427,1125993561.7247386
2024-08-09,6.195790801063227,1932822307.8501742
2024-08-08,5.457900632622135,1553614125.4494774
2024-08-07,5.75398046913589,515700011.5818815
2024-08-06,5.293053849088978,956394813.1463414
2024-08-05,6.033083976066077,1296690072.097561
2024-08-04,5.9783237331022026,389739145.5888502
2024-08-03,6.196422752720488,642595474.1533101
2024-08-02,6.746964261366331,581509738.0069686
2024-08-01,6.768886464827979,502726864.1080139
2024-07-31,6.744449572438547,356096004.9198606
2024-07-30,6.620477652904425,341693916.28222996
2024-07-29,6.635977752670662,354277818.72125435
2024-07-28,6.63011775359647,322739507.87108016
2024-07-27,6.711792786442193,305066198.9547038
2024-07-26,6.622870914312117,468639485.36585367
2024-07-25,6.856783089749243,577521640.066202
2024-07-24,6.886319269434437,432238563.1672474
2024-07-23,6.987112107551246,502488130.68292683
2024-07-22,7.179285610328689,494116676.7473684
2024-07-21,7.265201301516804,295309821.31010455
2024-07-20,7.3023841828106875,341494274.8466899
2024-07-19,7.256377371886602,393045998.72125435
2024-07-18,7.104452082248925,422995193.7456446
2024-07-17,7.264004954866957,508754984.3414634
2024-07-16,7.641221421588704,511412722.88850176
2024-07-15,7.450677166489074,401441643.097561
2024-07-14,7.297534510661042,298583058.0662021
2024-07-13,7.342786725326966,309626724.85714287
2024-07-12,7.323495921994875,453126431.67247385
2024-07-11,7.248282299050177,376847570.7797203
2024-07-10,7.308925382050585,422141534.19860625
2024-07-09,7.122004896773139,572008743.902439
2024-07-08,7.0495149096287575,742673957.0383276
2024-07-07,7.565176232670245,550272070.4390244
2024-07-06,7.212413868462852,850910771.1393728
2024-07-05,7.066201973783317,1159724691.5191638
2024-07-04,7.887380170669899,738360030.0522648
2024-07-03,8.110936811682839,582725064.9581882
2024-07-02,7.730489680518094,461162397.466899
2024-07-01,7.657217874634863,310196545.6480836
2024-06-30,7.621625822101312,263402124.2752613
2024-06-29,7.471397688497432,285056877.9825784
2024-06-28,7.766779525410482,373103451.0592334
2024-06-27,7.641529782810041,357112364.5993031
2024-06-26,7.479838835193439,282587571.3379791
2024-06-25,7.52064076922592,409653482.5818815
2024-06-24,7.535828785585511,416290673.18118465
2024-06-23,7.33125380466307,264230260.42857143
2024-06-22,7.118469039045938,262013059.82229966
2024-06-21,7.16599760983811,300995479.9407666
2024-06-20,6.932231453947054,309271313.65156794
2024-06-19,7.114647052207428,443188130.8327526
2024-06-18,7.6837757122114585,525086101.76655054
2024-06-17,7.953975014749536,331310284.728223
2024-06-16,7.899442495068618,274770134.19860625
2024-06-15,8.181663401262814,506792382.72473866
2024-06-14,7.748833299228949,596837585.195122
2024-06-13,7.479292684826822,531572205.31707317
2024-06-12,7.05714502782294,336085545.8606272
2024-06-11,7.344705502776292,282916280.07665503
2024-06-10,7.270516553654866,217574617.80139372
2024-06-09,7.05488989075077,256652324.6445993
2024-06-08,7.207401149722609,356183800.5644599
2024-06-07,7.510751416567522,356948139.8780488
2024-06-06,7.199754650952673,273187589.2195122
2024-06-05,7.3639926198470125,473695862.533101
2024-06-04,6.825857084386974,223910013.8989547
2024-06-03,6.86234500875604,381542595.27526134
2024-06-02,6.305880632616804,159666625.28222996
2024-06-01,6.369632414944773,104819784.0348432
2024-05-31,6.473214302188941,115048358.2369338
2024-05-30,6.5452813605415185,134720549.7979094
2024-05-29,6.475940215724119,132227025.63066202
2024-05-28,6.416496802393191,130356900.98606272
2024-05-27,6.325512494090564,98542589.55400696
2024-05-26,6.403916253507324,94729595.4738676
2024-05-25,6.3961821655006075,116018367.97212544
2024-05-24,6.213234759201244,209449096.54703832
2024-05-23,6.548822704521326,295163274.3240418
2024-05-22,6.3462055128344526,215137609.3902439
2024-05-21,6.535541872421984,237381850.2195122
2024-05-20,6.298716016912517,145261352.0034843
2024-05-19,6.402634553641818,132837792.3554007
2024-05-18,6.638611929508504,234501871.0836237
2024-05-17,6.765838460326269,496187986.4912892
2024-05-16,7.028466181472041,482461899.8850174
2024-05-15,6.868200507892448,327101957.533101
2024-05-14,7.0233884596060046,498580345.7456446
2024-05-13,6.976119070750591,536509776.8606272
2024-05-12,6.907330346863166,230794718.94425088
2024-05-11,6.797779868833135,481976906.6062718
2024-05-10,6.429273391237403,549408445.5540069
2024-05-09,5.802066835707488,255018737.77003485
2024-05-08,5.698789745814808,152092196.67247388
2024-05-07,5.819378840142191,160490059.7979094
2024-05-06,5.980971671058786,180609101.83972126
2024-05-05,5.805639204952962,133802502.79442509
2024-05-04,5.709835257024352,225843689.1881533
2024-05-03,5.143540507594458,218611064.39721254
2024-05-02,4.887125295130501,185483221.9512195
2024-05-01,5.165394101881678,220360739.50174215
2024-04-30,5.304438131822738,140771908.46341464
2024-04-29,5.44841463256743,94221359.87456445
2024-04-28,5.399295605564002,112864742.89547038
2024-04-27,5.342382208163604,137548105.38327527
2024-04-26,5.40366971235289,172775679.82229966
2024-04-25,5.556686901447637,201823255.12543553
2024-04-24,5.712669561867197,230445163.2334495
2024-04-23,5.939444794182194,245359941.06271777
2024-04-22,6.144640720871954,173902446.24390244
2024-04-21,6.202381244317125,220877746.41463414
2024-04-20,6.045006338295331,569082112.7038327
2024-04-19,6.531581912436435,738279063.4125874
2024-04-18,6.091333433483266,357214882.93639576
2024-04-17,6.329882520296335,386441920.1358885
2024-04-16,6.551034916413777,428836779.4494774
2024-04-15,6.804333379190694,565594946.7108014
2024-04-14,5.9684458000225185,780733965.7770035
2024-04-13,6.615310223607332,709325859.5783972
2024-04-12,7.224416689207552,488345486.4320558
2024-04-11,6.769259663403774,583942311.3658537
2024-04-10,6.6725081781252,530285284.9825175
2024-04-09,6.363540107918702,688215773.2891986
2024-04-08,5.434189122375388,224501488.79094076
2024-04-07,5.50308644097595,112459761.37979095
2024-04-06,5.350582700711074,176800910.86062717
2024-04-05,5.165197744834425,160513463.57142857
2024-04-04,5.015627104120225,99281084.46315789
2024-04-03,4.854249811245847,140806279.87108013
2024-04-02,5.357865097354362,169075865.55400696
2024-04-01,5.423907211263594,157321073.63763067
2024-03-31,5.254588355047241,117243993.35191637
2024-03-30,5.01143021210504,131991865.42857143
2024-03-29,4.970071877264497,109238823.74825175
2024-03-28,5.047290931655879,125882942.85314685
2024-03-27,5.09595441909035,191953650.63066202
2024-03-26,5.343233261033542,265811777.58536586
2024-03-25,5.010616438331216,302033197.6445993
2024-03-24,4.841487072300283,296091493.39721256
2024-03-23,4.533884517072923,263607566.2508711
2024-03-22,4.066539816252075,123372970.25174825
2024-03-21,4.27255445517258,152321719.9860627
2024-03-20,3.8103856322657115,170633610.0034843
2024-03-19,3.829799307596579,150614378.41463414
2024-03-18,3.8493546550820814,128270620.60278745
2024-03-17,3.5489175585767665,95786351.26132405
2024-03-16,3.8789089024049033,107670689.2891986
2024-03-15,4.1039515886869475,174828409.17482516
2024-03-14,4.320051795489905,343614717.77003485
2024-03-13,4.073474931689827,404629900.0348432
2024-03-12,3.2776755058525353,276837327.70034844
2024-03-11,2.8486196334675244,111139315.21602787
2024-03-10,2.925955805097606,58341729.97909407
2024-03-09,2.8914145903252093,98750377.07665505
2024-03-08,2.796040098902851,86037582.01045296
2024-03-07,2.7756037262028816,98633446.63414635
2024-03-06,2.660794638678605,145823136.01045296
2024-03-05,2.784150665491402,98196768.65614036
2024-03-04,2.7808478421157803,74186676.29616725
2024-03-03,2.7869131595579657,72625764.1358885
2024-03-02,2.767217118875845,112990336.14285715
2024-03-01,2.4919824100675165,148534008.61324042
2024-02-29,2.5154419031673405,205829614.7804878
2024-02-28,2.1284576458032523,114920688.5923345
2024-02-27,2.1058413914001637,44628207.70034843
2024-02-26,2.079742129255007,31027457.163763065
2024-02-25,2.06135018185068,27889359.42857143
2024-02-24,2.0478297208771123,31825149.11149826
