date,price,volume
2024-08-26,0.10940099624196363,52629546300.2892
2024-08-25,0.11233006517133223,53287876985.05575
2024-08-24,0.11281205154816361,53652103270.00349
2024-08-23,0.10568299757279052,51089057401.58741
2024-08-22,0.10643020250649766,50089465064.03136
2024-08-21,0.10286834791399967,49538097887.44599
2024-08-20,0.10164313792967529,50060345472.808365
2024-08-19,0.09972873708296615,48386374885.31359
2024-08-18,0.10230806071358371,49014240229.74913
2024-08-17,0.10014947368902753,48895378066.67247
2024-08-16,0.10009387754886778,48636247114.76655
2024-08-15,0.10219876221414516,48407029924.12892
2024-08-14,0.10581647421090777,49783709021.57491
2024-08-13,0.10761175963858033,50018661784.98955
2024-08-12,0.1005655414532909,49335150329.38676
2024-08-11,0.10544766265643815,49992578473.52613
2024-08-10,0.10321229126700228,50137319477.63415
2024-08-09,0.10666059003126101,50687208380.03136
2024-08-08,0.09552136908549116,49044722693.57143
2024-08-07,0.09682023166521478,47572785918.26481
2024-08-06,0.09479222837803289,48876938117.78745
2024-08-05,0.10369300927776451,47769653903.55749
2024-08-04,0.10808761960803379,49963627134.60627
2024-08-03,0.11195659316764557,65719920666.85714
2024-08-02,0.11980185468932254,53479505406.33101
2024-08-01,0.12163203815961533,53481361126.96864
2024-07-31,0.12558235834020548,54707302424.21255
2024-07-30,0.12881364115192942,55261943929.6446
2024-07-29,0.12956806872467516,57160217780.14634
2024-07-28,0.13066605283266172,57671583236.73519
2024-07-27,0.1343639505752968,57008131912.96864
2024-07-26,0.125090058081174,56219645319.34146
2024-07-25,0.12829337454287268,54251498364.372826
2024-07-24,0.1312909341008409,55300034358.651566
2024-07-23,0.1377932782788491,56563276537.372826
2024-07-22,0.14044895115691705,58252908379.498245
2024-07-21,0.13419748051766175,56738300179.06969
2024-07-20,0.12536878697193632,55918723086.836235
2024-07-19,0.11888750774137193,54045364656.05575
2024-07-18,0.1219146161633882,53522592290.02788
2024-07-17,0.12496844189295618,54326640918.87805
2024-07-16,0.12585472734812586,54096826921.18467
2024-07-15,0.11566039807079617,52366419090.67596
2024-07-14,0.11270277335617092,49794661844.21603
2024-07-13,0.10762056106710659,48129300177.60976
